id,code,name,district_id:id
neighborhood_Gavilanes_Pozos_Santa Ana_SJ,5,Gavilanes,district_Pozos_Santa_Ana_SJ
neighborhood_Honduras_Pozos_Santa Ana_SJ,6,Honduras,district_Pozos_Santa_Ana_SJ
neighborhood_Lajas (parte)_Pozos_Santa Ana_SJ,7,Lajas (parte),district_Pozos_Santa_Ana_SJ
neighborhood_Lindora_Pozos_Santa Ana_SJ,8,Lindora,district_Pozos_Santa_Ana_SJ
neighborhood_Manantial_Pozos_Santa Ana_SJ,9,Manantial,district_Pozos_Santa_Ana_SJ
neighborhood_Real de Pereira (parte)_Pozos_Santa Ana_SJ,10,Real de Pereira (parte),district_Pozos_Santa_Ana_SJ
neighborhood_Valle del sol._Pozos_Santa Ana_SJ,11,Valle del sol.,district_Pozos_Santa_Ana_SJ
neighborhood_Chimba_Uruca_Santa Ana_SJ,1,Chimba,district_Uruca_Santa_Ana_SJ
neighborhood_Guapinol_Uruca_Santa Ana_SJ,2,Guapinol,district_Uruca_Santa_Ana_SJ
neighborhood_Mata Grande_Uruca_Santa Ana_SJ,3,Mata Grande,district_Uruca_Santa_Ana_SJ
neighborhood_Mina_Uruca_Santa Ana_SJ,4,Mina,district_Uruca_Santa_Ana_SJ
neighborhood_Paso Machete (parte)_Uruca_Santa Ana_SJ,5,Paso Machete (parte),district_Uruca_Santa_Ana_SJ
neighborhood_Río Uruca._Uruca_Santa Ana_SJ,6,Río Uruca.,district_Uruca_Santa_Ana_SJ
neighborhood_Caraña_Piedades_Santa Ana_SJ,1,Caraña,district_Piedades_Santa_Ana_SJ
neighborhood_Cebadilla_Piedades_Santa Ana_SJ,2,Cebadilla,district_Piedades_Santa_Ana_SJ
neighborhood_Finquitas_Piedades_Santa Ana_SJ,3,Finquitas,district_Piedades_Santa_Ana_SJ
neighborhood_Montaña del Sol_Piedades_Santa Ana_SJ,4,Montaña del Sol,district_Piedades_Santa_Ana_SJ
neighborhood_Rincón San Marcos_Piedades_Santa Ana_SJ,5,Rincón San Marcos,district_Piedades_Santa_Ana_SJ
neighborhood_Triunfo._Piedades_Santa Ana_SJ,6,Triunfo.,district_Piedades_Santa_Ana_SJ
neighborhood_Canjel_Brasil_Santa Ana_SJ,1,Canjel,district_Brasil_Santa_Ana_SJ
neighborhood_Copey._Brasil_Santa Ana_SJ,2,Copey.,district_Brasil_Santa_Ana_SJ
neighborhood_Bellavista_Alajuelita_Alajuelita_SJ,1,Bellavista,district_Alajuelita_Alajuelita_SJ
neighborhood_Chorotega_Alajuelita_Alajuelita_SJ,2,Chorotega,district_Alajuelita_Alajuelita_SJ
neighborhood_Lagunilla_Alajuelita_Alajuelita_SJ,3,Lagunilla,district_Alajuelita_Alajuelita_SJ
neighborhood_Macha_Alajuelita_Alajuelita_SJ,4,Macha,district_Alajuelita_Alajuelita_SJ
neighborhood_Madrigal._Alajuelita_Alajuelita_SJ,5,Madrigal.,district_Alajuelita_Alajuelita_SJ
neighborhood_Aguilar Machado_San Josecito_Alajuelita_SJ,1,Aguilar Machado,district_San_Josecito_Alajuelita_SJ
neighborhood_Cochea_San Josecito_Alajuelita_SJ,2,Cochea,district_San_Josecito_Alajuelita_SJ
neighborhood_El Alto_San Josecito_Alajuelita_SJ,3,El Alto,district_San_Josecito_Alajuelita_SJ
neighborhood_Faro del Suroeste_San Josecito_Alajuelita_SJ,4,Faro del Suroeste,district_San_Josecito_Alajuelita_SJ
neighborhood_Filtros_San Josecito_Alajuelita_SJ,5,Filtros,district_San_Josecito_Alajuelita_SJ
neighborhood_Pueblo Escondido_San Josecito_Alajuelita_SJ,6,Pueblo Escondido,district_San_Josecito_Alajuelita_SJ
neighborhood_Vistas de Alajuelita._San Josecito_Alajuelita_SJ,7,Vistas de Alajuelita.,district_San_Josecito_Alajuelita_SJ
neighborhood_Caracas_San Antonio_Alajuelita_SJ,1,Caracas,district_San_Antonio_Alajuelita_SJ
neighborhood_Cascabela_San Antonio_Alajuelita_SJ,2,Cascabela,district_San_Antonio_Alajuelita_SJ
neighborhood_Llano_San Antonio_Alajuelita_SJ,3,Llano,district_San_Antonio_Alajuelita_SJ
neighborhood_Lámparas._San Antonio_Alajuelita_SJ,5,Lámparas.,district_San_Antonio_Alajuelita_SJ
neighborhood_Almendros_Concepción_Alajuelita_SJ,1,Almendros,district_Concepción_Alajuelita_SJ
neighborhood_Boca del Monte_Concepción_Alajuelita_SJ,2,Boca del Monte,district_Concepción_Alajuelita_SJ
neighborhood_Chirivico_Concepción_Alajuelita_SJ,3,Chirivico,district_Concepción_Alajuelita_SJ
neighborhood_Monte Alto_Concepción_Alajuelita_SJ,4,Monte Alto,district_Concepción_Alajuelita_SJ
neighborhood_Once de Abril_Concepción_Alajuelita_SJ,5,Once de Abril,district_Concepción_Alajuelita_SJ
neighborhood_Progreso_Concepción_Alajuelita_SJ,6,Progreso,district_Concepción_Alajuelita_SJ
neighborhood_Tejar (parte)_Concepción_Alajuelita_SJ,7,Tejar (parte),district_Concepción_Alajuelita_SJ
neighborhood_Vista de San José_Concepción_Alajuelita_SJ,8,Vista de San José,district_Concepción_Alajuelita_SJ
neighborhood_Vista Real._Concepción_Alajuelita_SJ,9,Vista Real.,district_Concepción_Alajuelita_SJ
neighborhood_Aurora_San Felipe_Alajuelita_SJ,1,Aurora,district_San_Felipe_Alajuelita_SJ
neighborhood_Corina Rodríguez_San Felipe_Alajuelita_SJ,2,Corina Rodríguez,district_San_Felipe_Alajuelita_SJ
neighborhood_Esquipulas Dos_San Felipe_Alajuelita_SJ,3,Esquipulas Dos,district_San_Felipe_Alajuelita_SJ
neighborhood_La Guápil_San Felipe_Alajuelita_SJ,4,La Guápil,district_San_Felipe_Alajuelita_SJ
neighborhood_Peralta_San Felipe_Alajuelita_SJ,5,Peralta,district_San_Felipe_Alajuelita_SJ
neighborhood_Verbena._San Felipe_Alajuelita_SJ,6,Verbena.,district_San_Felipe_Alajuelita_SJ
neighborhood_Palo Campano._San Felipe_Alajuelita_SJ,7,Palo Campano.,district_San_Felipe_Alajuelita_SJ
neighborhood_Alamos_San Isidro_Vásquez de Coronado_SJ,1,Alamos,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Alpes_San Isidro_Vásquez de Coronado_SJ,2,Alpes,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Arias_San Isidro_Vásquez de Coronado_SJ,3,Arias,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Brisa_San Isidro_Vásquez de Coronado_SJ,4,Brisa,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Cedros_San Isidro_Vásquez de Coronado_SJ,5,Cedros,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Corazón de Jesús_San Isidro_Vásquez de Coronado_SJ,6,Corazón de Jesús,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Durazno_San Isidro_Vásquez de Coronado_SJ,7,Durazno,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Girasoles (parte)_San Isidro_Vásquez de Coronado_SJ,8,Girasoles (parte),district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Huacas_San Isidro_Vásquez de Coronado_SJ,9,Huacas,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Magnolias_San Isidro_Vásquez de Coronado_SJ,10,Magnolias,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Mercedes_San Isidro_Vásquez de Coronado_SJ,11,Mercedes,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Monte Azul_San Isidro_Vásquez de Coronado_SJ,12,Monte Azul,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_San Francisco_San Isidro_Vásquez de Coronado_SJ,13,San Francisco,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_San Martín_San Isidro_Vásquez de Coronado_SJ,14,San Martín,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Villa Solidarista._San Isidro_Vásquez de Coronado_SJ,15,Villa Solidarista.,district_San_Isidro_Vásquez_de_Coronado_SJ
neighborhood_Fanguillo_San Rafael_Vásquez de Coronado_SJ,1,Fanguillo,district_San_Rafael_Vásquez_de_Coronado_SJ
neighborhood_I Griega_San Rafael_Vásquez de Coronado_SJ,2,I Griega,district_San_Rafael_Vásquez_de_Coronado_SJ
neighborhood_Loma Bonita_San Rafael_Vásquez de Coronado_SJ,3,Loma Bonita,district_San_Rafael_Vásquez_de_Coronado_SJ
neighborhood_Nubes_San Rafael_Vásquez de Coronado_SJ,4,Nubes,district_San_Rafael_Vásquez_de_Coronado_SJ
neighborhood_Patio de Agua_San Rafael_Vásquez de Coronado_SJ,5,Patio de Agua,district_San_Rafael_Vásquez_de_Coronado_SJ
neighborhood_Calera_Dulce Nombre De Jesús_Vásquez de Coronado_SJ,1,Calera,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Carmen_Dulce Nombre De Jesús_Vásquez de Coronado_SJ,2,Carmen,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Gemelas_Dulce Nombre De Jesús_Vásquez de Coronado_SJ,3,Gemelas,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Josué_Dulce Nombre De Jesús_Vásquez de Coronado_SJ,4,Josué,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Manzanos_Dulce Nombre De Jesús_Vásquez de Coronado_SJ,5,Manzanos,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Murtal_Dulce Nombre De Jesús_Vásquez de Coronado_SJ,6,Murtal,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Sitrae_Dulce Nombre De Jesús_Vásquez de Coronado_SJ,7,Sitrae,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Valle Felíz._Dulce Nombre De Jesús_Vásquez de Coronado_SJ,8,Valle Felíz.,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Alto Palma (parte)_Dulce Nombre De Jesús_Vásquez de Coronado_SJ,9,Alto Palma (parte),district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Platanares_Dulce Nombre De Jesús_Vásquez de Coronado_SJ,10,Platanares,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Rodeo (parte)._Dulce Nombre De Jesús_Vásquez de Coronado_SJ,11,Rodeo (parte).,district_Dulce_Nombre_De_Jesús_Vásquez_de_Coronado_SJ
neighborhood_Cornelia_Patalillo_Vásquez de Coronado_SJ,1,Cornelia,district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Girasoles (parte)_Patalillo_Vásquez de Coronado_SJ,2,Girasoles (parte),district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Horizontes_Patalillo_Vásquez de Coronado_SJ,3,Horizontes,district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Irazú_Patalillo_Vásquez de Coronado_SJ,4,Irazú,district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Jardines_Patalillo_Vásquez de Coronado_SJ,5,Jardines,district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Labrador_Patalillo_Vásquez de Coronado_SJ,6,Labrador,district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Patalillo_Patalillo_Vásquez de Coronado_SJ,7,Patalillo,district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Santa Marta_Patalillo_Vásquez de Coronado_SJ,8,Santa Marta,district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Trapiche_Patalillo_Vásquez de Coronado_SJ,9,Trapiche,district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Villalinda_Patalillo_Vásquez de Coronado_SJ,10,Villalinda,district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Villanova._Patalillo_Vásquez de Coronado_SJ,11,Villanova.,district_Patalillo_Vásquez_de_Coronado_SJ
neighborhood_Avilés_Cascajal_Vásquez de Coronado_SJ,1,Avilés,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Cerro Indio_Cascajal_Vásquez de Coronado_SJ,2,Cerro Indio,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Guaba_Cascajal_Vásquez de Coronado_SJ,3,Guaba,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Rojizo_Cascajal_Vásquez de Coronado_SJ,4,Rojizo,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Sinaí._Cascajal_Vásquez de Coronado_SJ,5,Sinaí.,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Canoa_Cascajal_Vásquez de Coronado_SJ,6,Canoa,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Cascajal_Cascajal_Vásquez de Coronado_SJ,7,Cascajal,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Choco_Cascajal_Vásquez de Coronado_SJ,8,Choco,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Isla_Cascajal_Vásquez de Coronado_SJ,9,Isla,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Monserrat_Cascajal_Vásquez de Coronado_SJ,10,Monserrat,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Patillos_Cascajal_Vásquez de Coronado_SJ,11,Patillos,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Rodeo (parte)_Cascajal_Vásquez de Coronado_SJ,12,Rodeo (parte),district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Santa Rita de Casia_Cascajal_Vásquez de Coronado_SJ,13,Santa Rita de Casia,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Tierras Morenas_Cascajal_Vásquez de Coronado_SJ,14,Tierras Morenas,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Vegas de Cajón_Cascajal_Vásquez de Coronado_SJ,15,Vegas de Cajón,district_Cascajal_Vásquez_de_Coronado_SJ
neighborhood_Abarca_San Ignacio_Acosta_SJ,1,Abarca,district_San_Ignacio_Acosta_SJ
neighborhood_Corral_San Ignacio_Acosta_SJ,2,Corral,district_San_Ignacio_Acosta_SJ
neighborhood_María Auxiliadora_San Ignacio_Acosta_SJ,3,María Auxiliadora,district_San_Ignacio_Acosta_SJ
neighborhood_Ortiga_San Ignacio_Acosta_SJ,4,Ortiga,district_San_Ignacio_Acosta_SJ
neighborhood_Pozos_San Ignacio_Acosta_SJ,5,Pozos,district_San_Ignacio_Acosta_SJ
neighborhood_San Martín (San Gerardo)_San Ignacio_Acosta_SJ,6,San Martín (San Gerardo),district_San_Ignacio_Acosta_SJ
neighborhood_San Luis_San Ignacio_Acosta_SJ,7,San Luis,district_San_Ignacio_Acosta_SJ
neighborhood_Turrujal_San Ignacio_Acosta_SJ,8,Turrujal,district_San_Ignacio_Acosta_SJ
neighborhood_Vereda._San Ignacio_Acosta_SJ,9,Vereda.,district_San_Ignacio_Acosta_SJ
neighborhood_Aguablanca (parte)_San Ignacio_Acosta_SJ,10,Aguablanca (parte),district_San_Ignacio_Acosta_SJ
neighborhood_Alto Escalera_San Ignacio_Acosta_SJ,11,Alto Escalera,district_San_Ignacio_Acosta_SJ
neighborhood_Alto Los Mora_San Ignacio_Acosta_SJ,12,Alto Los Mora,district_San_Ignacio_Acosta_SJ
neighborhood_Ángeles_San Ignacio_Acosta_SJ,13,Ángeles,district_San_Ignacio_Acosta_SJ
neighborhood_Chirraca (parte)_San Ignacio_Acosta_SJ,14,Chirraca (parte),district_San_Ignacio_Acosta_SJ
neighborhood_Esperanza_San Ignacio_Acosta_SJ,15,Esperanza,district_San_Ignacio_Acosta_SJ
neighborhood_Potrerillos_San Ignacio_Acosta_SJ,16,Potrerillos,district_San_Ignacio_Acosta_SJ
neighborhood_Resbalón_San Ignacio_Acosta_SJ,17,Resbalón,district_San_Ignacio_Acosta_SJ
neighborhood_Tablazo._San Ignacio_Acosta_SJ,18,Tablazo.,district_San_Ignacio_Acosta_SJ
neighborhood_Alto Sierra_Guaitil Villa_Acosta_SJ,1,Alto Sierra,district_Guaitil_Villa_Acosta_SJ
neighborhood_Alto Vigía_Guaitil Villa_Acosta_SJ,2,Alto Vigía,district_Guaitil_Villa_Acosta_SJ
neighborhood_Bajo Arias_Guaitil Villa_Acosta_SJ,3,Bajo Arias,district_Guaitil_Villa_Acosta_SJ
neighborhood_Bajo Bermúdez_Guaitil Villa_Acosta_SJ,4,Bajo Bermúdez,district_Guaitil_Villa_Acosta_SJ
neighborhood_Bajo Calvo_Guaitil Villa_Acosta_SJ,5,Bajo Calvo,district_Guaitil_Villa_Acosta_SJ
neighborhood_Bajo Cárdenas_Guaitil Villa_Acosta_SJ,6,Bajo Cárdenas,district_Guaitil_Villa_Acosta_SJ
neighborhood_Bajo Moras_Guaitil Villa_Acosta_SJ,7,Bajo Moras,district_Guaitil_Villa_Acosta_SJ
neighborhood_Coyolar_Guaitil Villa_Acosta_SJ,8,Coyolar,district_Guaitil_Villa_Acosta_SJ
neighborhood_Hondonada_Guaitil Villa_Acosta_SJ,9,Hondonada,district_Guaitil_Villa_Acosta_SJ
neighborhood_La Cruz_Guaitil Villa_Acosta_SJ,10,La Cruz,district_Guaitil_Villa_Acosta_SJ
neighborhood_Lagunillas (parte)_Guaitil Villa_Acosta_SJ,11,Lagunillas (parte),district_Guaitil_Villa_Acosta_SJ
neighborhood_Ococa_Guaitil Villa_Acosta_SJ,12,Ococa,district_Guaitil_Villa_Acosta_SJ
neighborhood_Toledo_Guaitil Villa_Acosta_SJ,13,Toledo,district_Guaitil_Villa_Acosta_SJ
neighborhood_Zapote._Guaitil Villa_Acosta_SJ,14,Zapote.,district_Guaitil_Villa_Acosta_SJ
neighborhood_San Pablo_Palmichal_Acosta_SJ,1,San Pablo,district_Palmichal_Acosta_SJ
neighborhood_Agua Blanca (parte)_Palmichal_Acosta_SJ,2,Agua Blanca (parte),district_Palmichal_Acosta_SJ
neighborhood_Bajo Cerdas_Palmichal_Acosta_SJ,3,Bajo Cerdas,district_Palmichal_Acosta_SJ
neighborhood_Bajos de Jorco_Palmichal_Acosta_SJ,4,Bajos de Jorco,district_Palmichal_Acosta_SJ
neighborhood_Bolívar_Palmichal_Acosta_SJ,5,Bolívar,district_Palmichal_Acosta_SJ
neighborhood_Caragral_Palmichal_Acosta_SJ,7,Caragral,district_Palmichal_Acosta_SJ
neighborhood_Corazón de Jesús_Palmichal_Acosta_SJ,8,Corazón de Jesús,district_Palmichal_Acosta_SJ
neighborhood_Charcalillo_Palmichal_Acosta_SJ,9,Charcalillo,district_Palmichal_Acosta_SJ
neighborhood_Chirraca (parte)_Palmichal_Acosta_SJ,10,Chirraca (parte),district_Palmichal_Acosta_SJ
neighborhood_Fila_Palmichal_Acosta_SJ,11,Fila,district_Palmichal_Acosta_SJ
neighborhood_Jaular_Palmichal_Acosta_SJ,12,Jaular,district_Palmichal_Acosta_SJ
neighborhood_Lagunillas (parte)_Palmichal_Acosta_SJ,13,Lagunillas (parte),district_Palmichal_Acosta_SJ
neighborhood_La Mina_Palmichal_Acosta_SJ,14,La Mina,district_Palmichal_Acosta_SJ
neighborhood_La Pita_Palmichal_Acosta_SJ,15,La Pita,district_Palmichal_Acosta_SJ
neighborhood_Los Monge_Palmichal_Acosta_SJ,16,Los Monge,district_Palmichal_Acosta_SJ
neighborhood_Playa_Palmichal_Acosta_SJ,17,Playa,district_Palmichal_Acosta_SJ
neighborhood_San Pablo_Palmichal_Acosta_SJ,18,San Pablo,district_Palmichal_Acosta_SJ
neighborhood_Sevilla._Palmichal_Acosta_SJ,19,Sevilla.,district_Palmichal_Acosta_SJ
neighborhood_Bajo Los Cruces_Cangrejal_Acosta_SJ,1,Bajo Los Cruces,district_Cangrejal_Acosta_SJ
neighborhood_Ceiba Alta (parte)_Cangrejal_Acosta_SJ,2,Ceiba Alta (parte),district_Cangrejal_Acosta_SJ
neighborhood_Ceiba Baja_Cangrejal_Acosta_SJ,3,Ceiba Baja,district_Cangrejal_Acosta_SJ
neighborhood_Ceiba Este_Cangrejal_Acosta_SJ,4,Ceiba Este,district_Cangrejal_Acosta_SJ
neighborhood_Escuadra_Cangrejal_Acosta_SJ,5,Escuadra,district_Cangrejal_Acosta_SJ
neighborhood_Gravilias_Cangrejal_Acosta_SJ,6,Gravilias,district_Cangrejal_Acosta_SJ
neighborhood_Lindavista_Cangrejal_Acosta_SJ,7,Lindavista,district_Cangrejal_Acosta_SJ
neighborhood_Llano Bonito_Cangrejal_Acosta_SJ,8,Llano Bonito,district_Cangrejal_Acosta_SJ
neighborhood_Mesa_Cangrejal_Acosta_SJ,9,Mesa,district_Cangrejal_Acosta_SJ
neighborhood_Naranjal_Cangrejal_Acosta_SJ,10,Naranjal,district_Cangrejal_Acosta_SJ
neighborhood_Perpetuo Socorro_Cangrejal_Acosta_SJ,11,Perpetuo Socorro,district_Cangrejal_Acosta_SJ
neighborhood_Tejar_Cangrejal_Acosta_SJ,12,Tejar,district_Cangrejal_Acosta_SJ
neighborhood_Tiquires._Cangrejal_Acosta_SJ,13,Tiquires.,district_Cangrejal_Acosta_SJ
neighborhood_Alto Parritón_Sabanillas_Acosta_SJ,1,Alto Parritón,district_Sabanillas_Acosta_SJ
neighborhood_Bajo Palma_Sabanillas_Acosta_SJ,2,Bajo Palma,district_Sabanillas_Acosta_SJ
neighborhood_Bajo Pérez_Sabanillas_Acosta_SJ,3,Bajo Pérez,district_Sabanillas_Acosta_SJ
neighborhood_Bijagual_Sabanillas_Acosta_SJ,4,Bijagual,district_Sabanillas_Acosta_SJ
neighborhood_Breñón_Sabanillas_Acosta_SJ,5,Breñón,district_Sabanillas_Acosta_SJ
neighborhood_Caspirola_Sabanillas_Acosta_SJ,6,Caspirola,district_Sabanillas_Acosta_SJ
neighborhood_Colorado_Sabanillas_Acosta_SJ,7,Colorado,district_Sabanillas_Acosta_SJ
neighborhood_Cuesta Aguacate_Sabanillas_Acosta_SJ,8,Cuesta Aguacate,district_Sabanillas_Acosta_SJ
neighborhood_Limas_Sabanillas_Acosta_SJ,9,Limas,district_Sabanillas_Acosta_SJ
neighborhood_Parritón_Sabanillas_Acosta_SJ,10,Parritón,district_Sabanillas_Acosta_SJ
neighborhood_Plomo_Sabanillas_Acosta_SJ,11,Plomo,district_Sabanillas_Acosta_SJ
neighborhood_San Jerónimo_Sabanillas_Acosta_SJ,13,San Jerónimo,district_Sabanillas_Acosta_SJ
neighborhood_Soledad_Sabanillas_Acosta_SJ,14,Soledad,district_Sabanillas_Acosta_SJ
neighborhood_Téruel_Sabanillas_Acosta_SJ,15,Téruel,district_Sabanillas_Acosta_SJ
neighborhood_Tiquiritos_Sabanillas_Acosta_SJ,16,Tiquiritos,district_Sabanillas_Acosta_SJ
neighborhood_Uruca_Sabanillas_Acosta_SJ,17,Uruca,district_Sabanillas_Acosta_SJ
neighborhood_Zoncuano._Sabanillas_Acosta_SJ,18,Zoncuano.,district_Sabanillas_Acosta_SJ
neighborhood_Acacias_San Juan_Tibás_SJ,1,Acacias,district_San_Juan_Tibás_SJ
neighborhood_Arboleda_San Juan_Tibás_SJ,2,Arboleda,district_San_Juan_Tibás_SJ
neighborhood_Asturias_San Juan_Tibás_SJ,3,Asturias,district_San_Juan_Tibás_SJ
neighborhood_Estudiantes_San Juan_Tibás_SJ,4,Estudiantes,district_San_Juan_Tibás_SJ
neighborhood_Florida_San Juan_Tibás_SJ,5,Florida,district_San_Juan_Tibás_SJ
neighborhood_González Truque_San Juan_Tibás_SJ,6,González Truque,district_San_Juan_Tibás_SJ
neighborhood_Jesús Jiménez Zamora_San Juan_Tibás_SJ,7,Jesús Jiménez Zamora,district_San_Juan_Tibás_SJ
neighborhood_Lindavista_San Juan_Tibás_SJ,8,Lindavista,district_San_Juan_Tibás_SJ
neighborhood_Rosas_San Juan_Tibás_SJ,9,Rosas,district_San_Juan_Tibás_SJ
neighborhood_San Jerónimo_San Juan_Tibás_SJ,10,San Jerónimo,district_San_Juan_Tibás_SJ
neighborhood_Santa Eduvigis_San Juan_Tibás_SJ,11,Santa Eduvigis,district_San_Juan_Tibás_SJ
neighborhood_Valle_San Juan_Tibás_SJ,12,Valle,district_San_Juan_Tibás_SJ
neighborhood_Versalles_San Juan_Tibás_SJ,13,Versalles,district_San_Juan_Tibás_SJ
neighborhood_Villafranca_San Juan_Tibás_SJ,14,Villafranca,district_San_Juan_Tibás_SJ
neighborhood_Virginia._San Juan_Tibás_SJ,15,Virginia.,district_San_Juan_Tibás_SJ
neighborhood_Bajo Piuses_Cinco Esquinas_Tibás_SJ,1,Bajo Piuses,district_Cinco_Esquinas_Tibás_SJ
neighborhood_Copey_Cinco Esquinas_Tibás_SJ,2,Copey,district_Cinco_Esquinas_Tibás_SJ
neighborhood_Leiva Urcuyo_Cinco Esquinas_Tibás_SJ,3,Leiva Urcuyo,district_Cinco_Esquinas_Tibás_SJ
neighborhood_Lilas_Cinco Esquinas_Tibás_SJ,4,Lilas,district_Cinco_Esquinas_Tibás_SJ
neighborhood_Lomas del Pinar_Cinco Esquinas_Tibás_SJ,5,Lomas del Pinar,district_Cinco_Esquinas_Tibás_SJ
neighborhood_Montecarlo_Cinco Esquinas_Tibás_SJ,6,Montecarlo,district_Cinco_Esquinas_Tibás_SJ
neighborhood_Santa Teresa._Cinco Esquinas_Tibás_SJ,7,Santa Teresa.,district_Cinco_Esquinas_Tibás_SJ
neighborhood_Apolo_Anselmo Llorente_Tibás_SJ,1,Apolo,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Dalia_Anselmo Llorente_Tibás_SJ,2,Dalia,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Estancia_Anselmo Llorente_Tibás_SJ,3,Estancia,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Fletcher_Anselmo Llorente_Tibás_SJ,4,Fletcher,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Franjo_Anselmo Llorente_Tibás_SJ,5,Franjo,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Jardines de Tibás_Anselmo Llorente_Tibás_SJ,6,Jardines de Tibás,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Jardines La Trinidad_Anselmo Llorente_Tibás_SJ,7,Jardines La Trinidad,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Monterreal_Anselmo Llorente_Tibás_SJ,8,Monterreal,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Palmeras_Anselmo Llorente_Tibás_SJ,9,Palmeras,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Talamanca_Anselmo Llorente_Tibás_SJ,11,Talamanca,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Vergel._Anselmo Llorente_Tibás_SJ,12,Vergel.,district_Anselmo_Llorente_Tibás_SJ
neighborhood_Doña Fabiola_Leon Xiii_Tibás_SJ,1,Doña Fabiola,district_Leon_Xiii_Tibás_SJ
neighborhood_Garabito._Leon Xiii_Tibás_SJ,2,Garabito.,district_Leon_Xiii_Tibás_SJ
neighborhood_Anselmo Alvarado_Colima_Tibás_SJ,1,Anselmo Alvarado,district_Colima_Tibás_SJ
neighborhood_Balsa_Colima_Tibás_SJ,2,Balsa,district_Colima_Tibás_SJ
neighborhood_Cuatro Reinas_Colima_Tibás_SJ,3,Cuatro Reinas,district_Colima_Tibás_SJ
neighborhood_Orquídeas_Colima_Tibás_SJ,4,Orquídeas,district_Colima_Tibás_SJ
neighborhood_Rey_Colima_Tibás_SJ,5,Rey,district_Colima_Tibás_SJ
neighborhood_San Agustín._Colima_Tibás_SJ,6,San Agustín.,district_Colima_Tibás_SJ
